time,activityrecognition#0,activityrecognition#1,android.sensor.light#mean,android.sensor.light#min,android.sensor.light#max,android.sensor.light#std,android.sensor.light#entropy,android.sensor.light#complexity,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.accelerometer#entropy,android.sensor.accelerometer#complexity,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.magnetic_field_uncalibrated#std,android.sensor.magnetic_field_uncalibrated#entropy,android.sensor.magnetic_field_uncalibrated#complexity,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.game_rotation_vector#entropy,android.sensor.game_rotation_vector#complexity,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.orientation#entropy,android.sensor.orientation#complexity,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.linear_acceleration#entropy,android.sensor.linear_acceleration#complexity,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,android.sensor.rotation_vector#entropy,android.sensor.rotation_vector#complexity,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.gyroscope_uncalibrated#entropy,android.sensor.gyroscope_uncalibrated#complexity,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope#entropy,android.sensor.gyroscope#complexity,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gravity#entropy,android.sensor.gravity#complexity,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field#entropy,android.sensor.magnetic_field#complexity,speed#mean,speed#min,speed#max,speed#std,speed#entropy,speed#complexity,sound#mean,sound#min,sound#max,sound#std,sound#entropy,sound#complexity,android.sensor.step_counter#mean,android.sensor.step_counter#min,android.sensor.step_counter#max,android.sensor.step_counter#std,android.sensor.step_counter#entropy,android.sensor.step_counter#complexity,android.sensor.proximity#mean,android.sensor.proximity#min,android.sensor.proximity#max,android.sensor.proximity#std,android.sensor.proximity#entropy,android.sensor.proximity#complexity,android.sensor.pressure#mean,android.sensor.pressure#min,android.sensor.pressure#max,android.sensor.pressure#std,android.sensor.pressure#entropy,android.sensor.pressure#complexity,target,user
1,,,7.0,7.0,7.0,,0.0,0.0,9.673810715748637,9.46188060887,10.0456044464,0.12713967941040066,0.8116994901019999,0.09467110932732647,134.388497092,132.689671463,136.087322721,2.4025022446388014,0.0,0.0,0.7968982224196923,0.792596757731,0.8258944006810001,0.008889050966375676,0.577199779552,0.1324310441359226,152.80103405749998,143.68247386299998,169.49720159,9.437619034098805,0.506422483177,0.1341884344665168,0.1838157741745,0.111231606101,0.301636230732,0.08216402342661898,-0.0,-0.0,0.8576198452417501,0.847113628046,0.869237027787,0.00633335066912312,0.492393749885,0.11832298909541154,0.043769293443249986,0.0216315705414,0.127800919241,0.02742713855983373,0.675206232224,0.12782731137637535,0.04567041450724,0.00462847136696,0.581645413754,0.08740526048426664,0.8888202380750001,0.057408712759980024,9.806650152711072,9.806649342250001,9.80665098056,4.102876047798572e-07,0.7902933097120001,0.09833559506275212,32.15801777333334,30.7375864079,34.232965827,0.917829185441128,0.8521096072200001,0.08250391230865807,,,,,0.0,0.0,83.92684040279536,83.92684040279536,83.92684040279536,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
2,,,7.0,7.0,7.0,,0.0,0.0,9.641004330104412,5.64463192097,13.734230090699999,1.4797599562723984,0.8835340536149999,0.059958083096687376,136.55470770471427,126.214687256,140.73836579299999,4.736036377078825,0.43620858397100004,0.12629478352168547,0.8511773646377501,0.7711926790610001,0.954733197321,0.07143029248286632,0.612303906615,0.1239648030949339,234.65760130440003,148.127932726,365.327103394,118.2134508695232,0.218104291986,0.07599358009539102,0.5531914512156875,0.0591515658615,2.38290346489,0.7886602969486419,0.506422483177,0.1341884344665168,0.9055725811428499,0.858593142974,0.998336737229,0.056105454474502194,0.471258980318,0.12263782604109895,0.5271927388168222,0.0210180671703,2.73843031315,0.9130362841615308,0.272985693382,0.08874462602640479,0.470307670911553,0.00594726836303,4.50841903799,0.9140237225410691,0.936847083208,0.034781109004896615,9.806650088179566,9.80664905923,9.80665067548,3.790892207406305e-07,0.833578921155,0.08655949087909227,29.40351971492857,22.454678654000002,32.135889350300005,3.841241666577959,0.176943240939,0.06226905764741183,,,,,0.0,0.0,83.92684040279536,83.92684040279536,83.92684040279536,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
3,,,7.0,7.0,7.0,,0.0,0.0,9.683349021473102,9.58758265756,9.78755791168,0.04037597985897134,0.798529160423,0.09740663654334453,146.48196025833332,145.606415075,147.091356482,0.7774247211817522,0.0,0.0,0.8524471874812859,0.847912519814,0.859733202428,0.0037142190253313437,0.43620858397100004,0.1262947835216855,371.5202561475715,353.5675855240001,396.130333986,16.872377473127305,0.43620858397100004,0.1262947835216855,0.11897622960844999,0.0399610726381,0.40163739496,0.11773668492081794,0.506422483177,0.1341884344665168,0.985149943638,0.980375099354,0.999863794913,0.0062566596885009354,0.545161341061,0.11385295116847913,0.05940952156723332,0.0340005710942,0.106487256864,0.024947095275252268,0.642906627646,0.13215844148594585,0.051609913551262966,0.00158654723657,0.281449303178,0.05857450476297853,0.9359238071670001,0.03475862144756834,9.806650106826801,9.80664933844,9.80665075995,4.204252709751296e-07,0.712237738558,0.1184831275809569,24.34069563625,23.0252999452,25.406141784499997,0.6846382294031513,0.5459713867629999,0.13449996896734398,,,,,0.0,0.0,83.92684040279536,83.92684040279536,83.92684040279536,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
4,,,7.0,7.0,7.0,,0.0,0.0,9.68391374142357,9.57666611716,9.74883504459,0.03235992528714296,0.818604228262,0.08981942384574156,145.6524133765,145.303165318,146.001661435,0.4939113409631655,0.0,0.0,0.852294463501643,0.849706255299,0.854824143812,0.0016680157320597187,0.754516883855,0.11514382852596372,374.4776898174286,358.00836665699995,387.506462148,10.18819846529284,0.327156437978,0.10435572889217534,0.058500963903071426,0.0251454148874,0.111471907355,0.03332413432164577,0.43620858397100004,0.1262947835216855,0.9815314592624584,0.980270325804,0.982922151059,0.0007644158995842401,0.783968382816,0.10321656904559774,0.04595913291952,0.0363390488047,0.0685079826357,0.013014914563076923,0.218104291986,0.07599358009539102,0.03361191339135185,0.00385035821895,0.173270878134,0.031435184706638114,0.929639003847,0.037200631875332284,9.80665014298,9.80664939639,9.80665100577,3.75033494545448e-07,0.7887411435770001,0.1025162966661086,24.07909487069231,22.9064997255,25.226427758499998,0.6577678774629409,0.637285058368,0.1319437434881009,,,,,0.0,0.0,83.92684040279536,83.92684040279536,83.92684040279536,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
5,,,7.0,7.0,7.0,,0.0,0.0,9.651338767123637,8.12376562918,10.7469415294,0.5206284919561165,0.7484518281899999,0.11120881943020754,148.306726915,148.306726915,148.306726915,0.4939113409631655,0.0,0.0,0.8675202440295882,0.848552826224,0.8844061158740001,0.010512062126209988,0.544301708757,0.12893951389298036,208.77200305333332,173.257513758,345.36585681699995,67.37533984344583,0.34568712404299995,0.10957123693609518,0.41404015918366,0.0826532733653,0.8073366642550001,0.3026378851921534,0.218104291986,0.07599358009539102,0.9856129790221666,0.98070803099,0.990519353766,0.002839045058827409,0.736068362086,0.10339588310256484,0.08492124268981334,0.0289104530806,0.253069179074,0.06509263059100799,0.659123211673,0.12727788594635747,0.11368817011003772,0.0108157261275,0.5179175448300001,0.10863105336561417,0.9304283577700001,0.039313674956812886,9.806650295537858,9.80664954438,9.80665092194,4.0766148693809574e-07,0.855809876124,0.07372603588111316,25.677279255833334,24.4694841079,27.1978235942,0.9479918521421962,0.34568712404299995,0.10957123693609512,,,,,0.0,0.0,83.92684040279536,83.92684040279536,83.92684040279536,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
6,,,7.0,7.0,7.0,,0.0,0.0,9.648270800430334,8.33144560902,10.7448969528,0.448409428103233,0.847150896869,0.07615969094118695,149.0505368195714,146.000417821,151.018359221,1.6491998187819188,0.43620858397100004,0.1262947835216855,0.8395734879854285,0.8069497051250001,0.879823157396,0.02145653193050663,0.405358868601,0.11902796911636095,237.64832397224998,177.117672187,322.102339023,67.05688237486845,-0.0,-0.0,0.3147320196924616,0.103820796332,0.6668583626919999,0.17588080753923754,0.637285058368,0.1319437434881009,0.9756833737488182,0.96361731123,0.984252141839,0.007686460473610102,0.60040955728,0.12455166712920665,0.11629632992569168,0.0131175185241,0.283119518425,0.08782957608653409,0.691374248087,0.12802248626686122,0.10409378216432452,0.010473677407200002,0.390367247208,0.08376963767851266,0.9108416108990001,0.04635033972159254,9.806650209264287,9.806649399,9.80665095898,4.5698934702221977e-07,0.745781878283,0.11121840379319586,25.380507796453838,21.4317584097,30.751142166399998,2.5376188172849066,0.6809059167649999,0.127826068728191,,,,,0.0,0.0,89.75718486559154,89.75718486559154,89.75718486559154,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
7,,,7.0,7.0,7.0,,0.0,0.0,9.6746734300792,9.47429977748,9.83300278061,0.08526651196220437,0.8461713709309999,0.07986902657033088,148.43209958966662,147.948297683,149.084326358,0.5864430817446361,0.0,0.0,0.823963944206875,0.806771837051,0.845889402435,0.008999143499101976,0.672863758923,0.12161090526145205,334.09206333737495,322.983155015,354.590481763,11.309176273900535,0.506422483177,0.1341884344665168,0.258123869008,0.194983817665,0.32126392035100004,0.08929351693820417,0.0,0.0,0.9754911234773704,0.964575608326,0.984725981527,0.007335544970859306,0.661763128351,0.10761977218047264,0.06930372795678999,0.0399762509386,0.104315473472,0.02022434667613968,0.612296157627,0.1359786927835463,0.0470369181966042,0.00725660900233,0.138449819604,0.02893019929374073,0.94386419315,0.0313847148825866,9.80665011239889,9.80664924169,9.80665083266,4.094164089493368e-07,0.764867890426,0.10940852895429844,26.005891601216664,24.609313163099998,28.094045435300004,0.934328094662738,0.594439007204,0.1343176023861068,,,,,0.0,0.0,84.3016423002635,84.3016423002635,84.3016423002635,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
8,,,7.0,7.0,7.0,,0.0,0.0,9.666244837823927,9.60951178488,9.712996295269999,0.02136769443574836,0.82518999643,0.08855994856922232,149.182108798,149.182108798,149.182108798,0.5864430817446361,0.0,0.0,0.8479086782150667,0.8462082012209999,0.8489368124,0.0008977630124145114,0.622772496342,0.13115825624853686,356.59370497879996,350.86075407699997,360.310863286,3.7901246157123145,0.218104291986,0.07599358009539102,0.0478996503198,0.016456476999,0.0954953162802,0.02676863969569406,0.563791416029,0.1367958515566528,0.9839639270073685,0.983425897227,0.984575050016,0.00038099774873399846,0.7258117226890001,0.11706672993626485,0.036971481212335296,0.0270547456148,0.048897609962,0.005377653106164983,0.736927181619,0.11637627115566468,0.01913837201518377,0.00495499666838,0.0573218201916,0.014345485944926491,0.8820144904180001,0.06173628186721209,9.806650189768334,9.80664929314,9.806650874510002,3.659918764067002e-07,0.7553563452840001,0.11083286009402236,26.896175013510003,25.2607415564,28.6424774744,0.8296094970778166,0.650874279601,0.12771193726267704,,,,,0.0,0.0,86.54922218606279,86.54922218606279,86.54922218606279,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
9,,,7.0,7.0,7.0,,0.0,0.0,9.712663806454074,9.28064799269,10.3923046493,0.18386750728559936,0.872772496342,0.0700665632420195,147.81771348299998,146.585973572,149.04945339399998,1.7419432874524166,0.0,0.0,0.8679728229896153,0.855596585719,0.8841486650560001,0.007940113145927243,0.620820637949,0.1304506384235577,184.14704804275001,173.85456268,191.53360724799998,7.5983667834538515,-0.0,-0.0,0.26873829287225004,0.123608713565,0.453428245881,0.12555386111587638,0.506422483177,0.1341884344665168,0.9878057021511482,0.981607177162,0.993001151046,0.0038260681082696547,0.574433802022,0.11910458363606174,0.05739077856825385,0.03074728149,0.12261419429000002,0.02488175101663882,0.6809059167649999,0.12782606872819094,0.04428268513688775,0.005911161194449999,0.126235820855,0.02923459814283447,0.916358961865,0.04299742671518313,9.806650190560866,9.80664917219,9.80665129942,4.885106501185473e-07,0.781725852549,0.10339459408381124,24.874843226281826,23.315346980999998,26.6058877923,1.2324618076944531,0.5997868029600001,0.1347315722411122,2.75,2.75,2.75,,0.0,0.0,86.54922218606279,86.54922218606279,86.54922218606279,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
10,,,7.0,7.0,7.0,,0.0,0.0,9.700177819080954,7.27872953727,14.1827484201,1.3211142043397543,0.81254329919,0.09439811591395207,147.37153638266668,146.2512898,148.919292058,1.3844248012831102,0.0,0.0,0.8657169742247143,0.8552326265510001,0.8793022084000001,0.006066278574200743,0.71486155804,0.12221344187051272,185.7017904825,180.8698322,190.533748765,6.833420935932523,0.0,0.0,0.87898700063775,0.326548527254,1.66874082679,0.4613854090179468,0.29901020875100004,0.09630540273385224,0.9831976465536,0.977851069773,0.990111116684,0.003153464994262465,0.7425453998379999,0.1047169494978026,0.2020270014095,0.073255281305,0.318690183228,0.10086885482622712,0.506422483177,0.1341884344665168,0.17652163878552934,0.0259910036353,0.566514712337,0.12245468792281153,0.958785939547,0.020923518366013152,9.806650197238751,9.80664949259,9.80665092707,3.6567911685908935e-07,0.8070817847600001,0.09957830999955472,24.953898917874998,23.0072778386,27.872026964099998,1.3899063403537568,0.6668486548820001,0.12313118463079553,2.75,2.75,2.75,,0.0,0.0,86.54922218606279,86.54922218606279,86.54922218606279,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
11,,,7.0,7.0,7.0,,0.0,0.0,9.399611494187306,6.336516001310001,11.3509196698,1.0994959285529862,0.872814734034,0.06994209357022649,150.48015314133332,149.72565757,151.775923644,1.127222984602533,0.0,0.0,0.8549621075522729,0.83434848534,0.868920812797,0.01099589906424881,0.654312875957,0.13282580422622958,303.0909741615,177.88068972099998,371.75434740599997,76.77787063617664,0.620583251482,0.13075614376782538,1.1015761266598334,0.482494305191,1.86693888277,0.5407237869042341,0.34568712404299995,0.10957123693609516,0.972873924691,0.96025389791,0.981680637921,0.0055754346371629454,0.7205515193500001,0.11246674240988523,0.19816238438574288,0.0389044937908,0.364370035203,0.12111008803063301,0.43620858397100004,0.1262947835216855,0.14813376664089334,0.00688788588225,0.5271936884089999,0.10668446096571,0.965380941048,0.017652430180035147,9.8066501737715,9.80664964059,9.80665105912,4.011685862264557e-07,0.7181673118199999,0.1175323264136212,26.346964969570003,23.2629595596,30.6979765813,2.4533563824355964,0.612296157627,0.13597869278354627,11.5,11.5,11.5,,0.0,0.0,89.7873554940947,89.7873554940947,89.7873554940947,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,Bus,U1
